Rk,Player,Pos,Age,Team,G,MP,,FG,2P,3P,eFG,FT,TS,FTr,3PAr,,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,,FG Add,TS Add,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,,,
321,DaQuan Jeffries\jeffrda01,SG,24,MEM,3,9,,.500,1.000,.000,.500,,.500,.000,.500,,110,190,,95,,89,,125,,-0.1,-0.2
322,Ty Jerome\jeromty01,SG,24,OKC,47,782,,.374,.496,.280,.453,.837,.481,.134,.567,,82,94,80,86,108,86,56,142,,-46.6,-53.4
323,Isaiah Joe\joeis01,SG,22,PHI,40,493,,.355,.438,.330,.482,.952,.520,.152,.768,,78,83,95,92,123,93,63,192,,-12.2,-11.8
324,Alize Johnson\johnsal02,PF,25,TOT,19,139,,.483,.560,.000,.483,.500,.492,.276,.138,,106,106,,92,65,88,115,34,,-2.5,-4.4
325,Alize Johnson\johnsal02,PF,25,CHI,16,121,,.522,.571,.000,.522,.571,.537,.304,.087,,114,108,,99,74,96,127,22,,-0.2,-1.2
326,Alize Johnson\johnsal02,PF,25,WAS,3,18,,.333,.500,.000,.333,.000,.311,.167,.333,,73,95,,63,,55,69,83,,-2.3,-3.2
327,B.J. Johnson\johnsbj01,SF,26,ORL,4,65,,.440,.467,.400,.520,,.520,.000,.400,,96,89,115,99,,93,,100,,-0.3,-2.0
328,Cameron Johnson\johnsca02,PF,25,PHO,53,1379,,.461,.515,.431,.599,.851,.623,.156,.643,,101,98,123,114,110,111,65,160,,69.5,64.2
329,David Johnson\johnsda08,SG,20,TOR,2,2,,.000,,.000,.000,,.000,.000,1.000,,,,,,,,,250,,-1.1,-1.1
330,James Johnson\johnsja01,PF,34,BRK,41,778,,.488,.556,.275,.521,.444,.520,.171,.242,,107,105,79,99,58,93,71,60,,-1.9,-17.9
331,Jalen Johnson\johnsja05,PF,20,ATL,13,58,,.474,.500,.429,.553,.667,.578,.316,.368,,104,95,123,105,86,103,131,92,,1.0,.8
332,Joe Johnson\johnsjo02,SG,40,BOS,1,2,,1.000,1.000,,1.000,,1.000,.000,.000,,219,190,,190,,179,,,,.9,.9
333,Keldon Johnson\johnske04,SF,22,SAS,53,1653,,.469,.490,.432,.548,.727,.572,.216,.365,,103,93,124,104,94,102,90,91,,28.7,17.8
334,Keon Johnson\johnske07,SG,19,LAC,15,135,,.333,.350,.273,.363,.762,.440,.412,.216,,73,66,78,69,99,79,171,54,,-16.6,-14.4
335,Stanley Johnson\johnsst04,PF,25,LAL,23,509,,.487,.612,.320,.556,.677,.578,.265,.427,,107,116,92,106,88,103,110,107,,6.9,4.8
336,Tyler Johnson\johnsty01,PG,29,TOT,6,91,,.300,.143,.385,.425,,.425,.000,.650,,66,27,110,81,,76,,162,,-4.0,-5.4
337,Tyler Johnson\johnsty01,PG,29,PHI,3,38,,.400,.333,.429,.550,,.550,.000,.700,,88,63,123,105,,98,,175,,.5,-0.2
338,Tyler Johnson\johnsty01,PG,29,SAS,3,53,,.200,.000,.333,.300,,.300,.000,.600,,44,,95,57,,54,,150,,-4.5,-5.2
339,Nikola Jokić\jokicni01,C,26,DEN,50,1649,,.576,.644,.368,.621,.811,.659,.327,.248,,126,122,105,118,105,118,136,62,,163.6,195.1
340,Carlik Jones\jonesca03,PG,24,TOT,5,23,,.111,.125,.000,.111,1.000,.202,.222,.111,,24,24,,21,129,36,92,28,,-7.5,-7.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Carlik Jones\jonesca03,PG,24,DAL,3,19,,.000,.000,.000,.000,1.000,.127,.286,.143,,,,,,129,23,119,36,,-7.4,-6.8
342,Carlik Jones\jonesca03,PG,24,DEN,2,4,,.500,.500,,.500,,.500,.000,.000,,110,95,,95,,89,,,,-0.1,-0.2
343,Damian Jones\jonesda03,C,26,SAC,37,564,,.638,.669,.357,.656,.727,.685,.468,.099,,140,127,102,125,94,122,195,25,,36.7,42.7
344,Derrick Jones Jr.\jonesde02,PF,24,CHI,32,556,,.567,.640,.395,.626,.833,.672,.378,.299,,124,121,113,119,108,120,157,75,,25.4,33.2
345,Herbert Jones\joneshe01,PF,23,NOP,53,1587,,.497,.546,.363,.546,.848,.590,.273,.266,,109,104,104,104,110,106,114,66,,15.1,26.5
346,Jemerrio Jones\jonesje01,SF,26,LAL,2,15,,.667,.667,,.667,,.667,.000,.000,,146,126,,127,,119,,,,.8,.6
347,Kai Jones\joneska01,C,21,CHO,17,48,,.636,.667,.500,.682,.250,.627,.364,.182,,140,126,143,130,32,112,151,45,,3.4,1.7
348,Mason Jones\jonesma05,SG,23,LAL,2,9,,.250,.333,.000,.250,.500,.282,.250,.250,,55,63,,48,65,50,104,62,,-4.4,-4.9
349,Tre Jones\jonestr01,PG,22,SAS,45,607,,.506,.550,.150,.514,.878,.558,.228,.111,,111,104,43,98,114,100,95,28,,-4.3,-0.6
350,Tyus Jones\jonesty01,PG,25,MEM,51,1047,,.454,.509,.357,.519,.875,.541,.114,.360,,100,97,102,99,113,97,48,90,,-5.1,-13.4
351,DeAndre Jordan\jordade01,C,33,LAL,31,399,,.670,.670,,.670,.480,.657,.284,.000,,147,127,,127,62,117,118,,,25.4,19.2
352,Cory Joseph\josepco01,PG,30,DET,45,1082,,.450,.466,.425,.530,.848,.578,.280,.376,,99,88,122,101,110,103,117,94,,2.4,11.5
353,Georgios Kalaitzakis\kalaige01,SF,23,MIL,9,48,,.455,.429,.500,.545,.444,.535,.818,.364,,100,81,143,104,58,96,340,91,,.4,-0.7
354,Frank Kaminsky\kaminfr01,C,28,PHO,9,181,,.545,.608,.333,.583,.900,.635,.303,.227,,120,115,95,111,116,113,126,57,,7.6,11.3
355,Enes Freedom\kanteen01,C,29,BOS,35,411,,.526,.533,.400,.536,.857,.585,.289,.052,,115,101,115,102,111,105,120,13,,2.0,5.6
356,Luke Kennard\kennalu01,SG,25,LAC,48,1341,,.438,.455,.430,.582,.882,.603,.116,.669,,96,86,123,111,114,108,48,167,,49.3,39.7
357,Braxton Key\keybr01,SF,24,PHI,2,6,,.500,1.000,.000,.500,,.500,.000,.500,,110,190,,95,,89,,125,,-0.1,-0.2
358,George King\kingge03,SF,28,DAL,4,19,,.000,.000,.000,.000,.500,.085,.400,.800,,,,,,65,15,166,200,,-5.3,-5.6
359,Louis King\kinglo02,SF,22,SAC,10,104,,.319,.350,.296,.404,.700,.438,.213,.574,,70,66,85,77,91,78,88,143,,-11.4,-12.5
360,Corey Kispert\kispeco01,SF,22,WAS,50,955,,.423,.568,.317,.514,.884,.545,.154,.577,,93,108,91,98,114,97,64,144,,-6.5,-8.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Maxi Kleber\klebima01,PF,30,DAL,40,1001,,.421,.581,.365,.556,.778,.577,.150,.742,,92,110,105,106,101,103,62,185,,14.6,8.7
362,Brandon Knight\knighbr03,PG,30,DAL,3,54,,.450,.714,.308,.550,1.000,.638,.400,.650,,99,135,88,105,129,114,166,162,,1.0,3.7
363,Nathan Knight\knighna01,PF,24,MIN,28,194,,.482,.521,.250,.500,.711,.580,.804,.143,,106,99,72,95,92,104,334,36,,-2.9,3.2
364,Kevin Knox\knoxke01,SF,22,TOT,20,157,,.375,.556,.289,.473,.700,.497,.179,.679,,82,105,83,90,91,89,74,169,,-5.9,-7.6
365,Kevin Knox\knoxke01,SF,22,NYK,13,111,,.375,.417,.357,.500,.700,.529,.250,.700,,82,79,102,95,91,95,104,175,,-2.1,-2.7
366,Kevin Knox\knoxke01,SF,22,ATL,7,46,,.375,.833,.100,.406,,.406,.000,.625,,82,158,29,77,,73,,156,,-3.8,-4.9
367,John Konchar\konchjo01,SG,25,MEM,50,925,,.500,.576,.422,.604,.606,.611,.181,.495,,110,109,121,115,78,109,75,123,,28.6,20.1
368,Furkan Korkmaz\korkmfu01,SG,24,PHI,49,1175,,.393,.520,.289,.472,.833,.507,.181,.549,,86,99,83,90,108,91,75,137,,-42.6,-44.8
369,Luke Kornet\kornelu01,C,26,TOT,3,18,,.167,.200,.000,.167,.667,.273,.500,.167,,37,38,,32,86,49,208,42,,-4.3,-4.2
370,Luke Kornet\kornelu01,C,26,CLE,2,15,,.200,.250,.000,.200,.667,.316,.600,.200,,44,47,,38,86,57,250,50,,-3.3,-3.1
371,Luke Kornet\kornelu01,C,26,MIL,1,3,,.000,.000,,.000,,.000,.000,.000,,,,,,,,,,,-1.1,-1.1
372,Vit Krejci\krejcvi01,SG,21,OKC,4,18,,.400,1.000,.000,.400,1.000,.510,.400,.600,,88,190,,76,129,91,166,150,,-1.3,-0.6
373,Arnoldas Kulboka\kulboar01,SF,24,CHO,1,3,,,,,,,,,,,,,,,,,,,,.0,.0
374,Jonathan Kuminga\kuminjo01,SF,19,GSW,45,631,,.504,.596,.313,.555,.648,.584,.425,.327,,111,113,90,106,84,104,177,82,,14.8,14.5
375,Kyle Kuzma\kuzmaky01,PF,26,WAS,52,1719,,.455,.542,.332,.524,.698,.550,.244,.413,,100,103,95,100,90,98,102,103,,-2.9,-14.7
376,Anthony Lamb\lamban01,SF,24,SAS,2,8,,.000,,.000,.000,,.000,.000,1.000,,,,,,,,,250,,-2.1,-2.2
377,Jeremy Lamb\lambje01,SG-SF,29,TOT,40,644,,.372,.412,.336,.460,.843,.526,.347,.523,,82,78,96,88,109,94,144,131,,-31.4,-18.4
378,Jeremy Lamb\lambje01,SF,29,IND,39,613,,.373,.414,.333,.458,.838,.524,.351,.513,,82,79,95,87,108,94,146,128,,-30.8,-18.6
379,Jeremy Lamb\lambje01,SG,29,SAC,1,31,,.364,.333,.375,.500,1.000,.568,.273,.727,,80,63,107,95,129,102,113,182,,-0.6,.2
380,Jock Landale\landajo01,C,26,SAS,36,366,,.488,.597,.351,.566,.840,.596,.194,.442,,107,113,100,108,109,107,81,110,,10.3,10.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Romeo Langford\langfro01,SG,22,BOS,44,728,,.429,.495,.349,.508,.588,.520,.185,.451,,94,94,100,97,76,93,77,113,,-6.5,-15.7
382,Zach LaVine\lavinza01,SF,26,CHI,47,1624,,.482,.536,.399,.561,.869,.606,.268,.396,,106,102,114,107,112,108,112,99,,59.8,88.5
383,Jake Layman\laymaja01,SF,27,MIN,23,169,,.367,.609,.154,.408,.750,.438,.163,.531,,81,115,44,78,97,78,68,132,,-11.5,-12.8
384,Damion Lee\leeda03,SG,29,GSW,46,934,,.455,.538,.376,.551,.851,.579,.161,.510,,100,102,108,105,110,103,67,127,,14.9,12.0
385,Saben Lee\leesa01,PG,22,DET,28,407,,.377,.436,.273,.426,.767,.486,.352,.361,,83,83,78,81,99,87,147,90,,-24.3,-20.7
386,Alex Len\lenal01,C,28,SAC,33,557,,.529,.559,.316,.548,.643,.573,.361,.123,,116,106,90,104,83,102,150,31,,7.0,4.9
387,Caris LeVert\leverca01,SG,27,TOT,42,1309,,.445,.495,.325,.493,.760,.526,.225,.295,,98,94,93,94,98,94,93,74,,-44.6,-49.5
388,Caris LeVert\leverca01,SG,27,IND,39,1214,,.447,.501,.323,.496,.760,.530,.235,.304,,98,95,92,94,98,95,98,76,,-37.3,-40.0
389,Caris LeVert\leverca01,SG,27,CLE,3,95,,.413,.421,.375,.446,.750,.461,.087,.174,,91,80,107,85,97,82,36,43,,-7.4,-9.5
390,Kira Lewis Jr.\lewiski01,PG,20,NOP,24,341,,.404,.523,.224,.449,.833,.466,.082,.397,,89,99,64,85,108,83,34,99,,-22.6,-28.3
391,Scottie Lewis\lewissc01,SG,21,CHO,2,7,,,,,,.500,.568,,,,,,,,65,102,,,,.0,.0
392,Damian Lillard\lillada01,PG,31,POR,29,1056,,.402,.485,.324,.486,.878,.550,.328,.514,,88,92,93,92,114,98,136,128,,-44.6,-11.9
393,Nassir Little\littlna01,SF,21,POR,42,1088,,.460,.584,.331,.541,.734,.575,.298,.489,,101,111,95,103,95,103,124,122,,9.7,11.2
394,Isaiah Livers\liveris01,SF,23,DET,1,5,,.000,,.000,.000,,.000,.000,1.000,,,,,,,,,250,,-2.1,-2.2
395,Kevon Looney\looneke01,C,25,GSW,57,1217,,.545,.547,.000,.545,.656,.571,.347,.004,,119,104,,104,85,102,144,1,,10.1,7.3
396,Brook Lopez\lopezbr01,C,33,MIL,1,28,,.333,.200,.500,.444,,.444,.000,.444,,73,38,143,85,,79,,111,,-1.5,-2.1
397,Robin Lopez\lopezro01,C,33,ORL,26,459,,.569,.574,.400,.575,.579,.583,.237,.031,,125,109,115,109,75,104,99,8,,15.7,8.2
398,Didi Louzada\louzama01,SF,22,NOP,2,7,,.000,,.000,.000,,.000,.000,1.000,,,,,,,,,250,,-3.2,-3.4
399,Kevin Love\loveke01,PF,33,CLE,49,1091,,.426,.478,.392,.544,.853,.594,.302,.599,,94,91,112,103,110,106,126,150,,18.2,39.7
400,Kyle Lowry\lowryky01,PG,35,MIA,44,1493,,.419,.532,.340,.519,.849,.565,.262,.590,,92,101,97,99,110,101,109,147,,-6.5,5.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Timothé Luwawu-Cabarrot\luwawti01,SF,26,ATL,35,447,,.391,.439,.368,.516,.850,.545,.156,.680,,86,83,105,98,110,97,65,170,,-2.6,-4.1
402,Trey Lyles\lylestr01,PF,26,DET,51,990,,.456,.550,.301,.513,.784,.576,.458,.380,,100,104,86,98,101,103,191,95,,-9.9,15.6
403,Théo Maledon\maledth01,PG,20,OKC,29,404,,.310,.407,.220,.367,.848,.435,.292,.522,,68,77,63,70,110,78,121,130,,-35.9,-31.7
404,Sandro Mamukelashvili\mamuksa01,PF,22,MIL,31,301,,.439,.488,.385,.530,.750,.550,.146,.476,,96,93,110,101,97,98,61,119,,.7,-1.7
405,Terance Mann\mannte01,SF,25,LAC,57,1635,,.479,.535,.364,.538,.752,.565,.214,.326,,105,101,104,102,97,101,89,81,,11.5,6.0
406,Tre Mann\manntr01,PG,20,OKC,43,835,,.368,.381,.353,.450,.733,.471,.134,.463,,81,72,101,85,95,84,56,116,,-51.5,-63.3
407,Boban Marjanović\marjabo01,C,33,DAL,17,98,,.632,.648,.333,.640,.500,.632,.281,.053,,139,123,95,122,65,113,117,13,,13.0,9.3
408,Lauri Markkanen\markkla01,PF,24,CLE,38,1148,,.436,.539,.342,.526,.863,.557,.169,.522,,96,102,98,100,112,100,70,130,,-0.3,-2.3
409,Naji Marshall\marshna01,SF,24,NOP,31,301,,.359,.483,.186,.398,.857,.473,.340,.417,,79,92,53,76,111,85,141,104,,-26.3,-20.5
410,Caleb Martin\martica02,SF,26,MIA,44,1009,,.506,.579,.379,.575,.739,.599,.217,.365,,111,110,109,109,96,107,90,91,,31.5,27.1
411,Cody Martin\martico01,SF,26,CHO,49,1334,,.454,.480,.410,.530,.671,.554,.259,.369,,100,91,117,101,87,99,108,92,,2.6,-4.2
412,Kelan Martin\martike03,SF,26,IND,27,444,,.417,.511,.297,.482,.692,.492,.077,.440,,91,97,85,92,90,88,32,110,,-14.7,-23.4
413,Kenyon Martin Jr.\martike04,SF,21,HOU,52,1021,,.527,.617,.298,.569,.635,.584,.254,.281,,116,117,85,108,82,104,106,70,,28.7,18.3
414,Garrison Mathews\mathega01,SG,25,HOU,38,1046,,.416,.596,.378,.573,.808,.626,.413,.828,,91,113,108,109,105,112,172,207,,28.3,47.3
415,Dakota Mathias\mathida01,SG,26,MEM,6,16,,.333,,.333,.500,,.500,.000,1.000,,73,,95,95,,89,,250,,-0.3,-0.7
416,Wesley Matthews\matthwe02,SG,35,MIL,28,538,,.417,.583,.352,.543,.600,.548,.079,.717,,92,111,101,103,78,98,33,179,,4.4,-3.1
417,Tyrese Maxey\maxeyty01,PG,21,PHI,49,1745,,.475,.502,.399,.527,.860,.570,.238,.262,,104,95,114,100,111,102,99,65,,1.7,14.9
418,Skylar Mays\mayssk01,SG,24,ATL,22,202,,.508,.639,.320,.574,.889,.600,.148,.410,,111,121,92,109,115,107,61,102,,5.8,5.3
419,Miles McBride\mcbrimi01,PG,21,NYK,21,151,,.259,.370,.161,.302,.750,.318,.069,.534,,57,70,46,57,97,57,29,133,,-26.0,-28.9
420,Mac McClung\mccluma01,PG,23,CHI,1,3,,1.000,1.000,,1.000,,1.000,.000,.000,,219,190,,190,,179,,,,.9,.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,CJ McCollum\mccolcj01,SG,30,TOT,38,1340,,.438,.483,.379,.520,.712,.532,.103,.431,,96,92,109,99,92,95,43,108,,-8.8,-40.6
422,CJ McCollum\mccolcj01,SG,30,POR,36,1267,,.436,.476,.384,.520,.706,.532,.102,.435,,96,90,110,99,91,95,43,108,,-8.5,-38.8
423,CJ McCollum\mccolcj01,SG,30,NOP,2,73,,.467,.571,.294,.522,.800,.540,.111,.378,,102,108,84,99,104,97,46,94,,-0.3,-1.8
424,T.J. McConnell\mccontj01,PG,29,IND,24,581,,.503,.538,.280,.522,.800,.536,.083,.138,,110,102,80,99,104,96,34,34,,-1.4,-9.0
425,Jalen McDaniels\mcdanja01,SF,24,CHO,39,685,,.492,.586,.372,.574,.674,.592,.234,.437,,108,111,107,109,87,106,97,109,,18.8,13.9
426,Jaden McDaniels\mcdanja02,PF,21,MIN,54,1402,,.442,.552,.306,.511,.787,.529,.113,.447,,97,105,88,97,102,95,47,112,,-12.6,-26.7
427,Doug McDermott\mcderdo01,PF,30,SAS,41,1002,,.466,.506,.435,.588,.733,.596,.077,.557,,102,96,125,112,95,106,32,139,,47.9,29.0
428,JaVale McGee\mcgeeja01,C,34,PHO,50,811,,.654,.660,.333,.657,.680,.671,.315,.018,,144,125,95,125,88,120,131,5,,86.0,83.3
429,Cameron McGriff\mcgrica01,SF,24,POR,3,46,,.357,.375,.333,.429,1.000,.470,.143,.429,,78,71,95,81,129,84,59,107,,-2.7,-2.7
430,Rodney McGruder\mcgruro01,SG,30,DET,31,426,,.449,.511,.408,.572,.714,.584,.119,.602,,99,97,117,109,92,104,49,150,,10.9,6.0
431,Alfonzo McKinnie\mckinal01,SF,29,CHI,17,206,,.393,.441,.333,.467,.250,.457,.131,.443,,86,84,95,89,32,82,55,111,,-7.2,-13.2
432,JaQuori McLaughlin\mclauja01,PG,24,DAL,4,11,,.000,.000,.000,.000,,.000,.000,.500,,,,,,,,,125,,-2.1,-2.2
433,Jordan McLaughlin\mclaujo01,PG,25,MIN,39,482,,.389,.493,.214,.429,.741,.468,.239,.372,,85,93,61,82,96,84,99,93,,-21.9,-22.8
434,Ben McLemore\mclembe01,SG,28,POR,40,745,,.396,.475,.377,.547,.794,.564,.110,.802,,87,90,108,104,103,101,46,200,,13.0,2.5
435,De'Anthony Melton\meltode01,SG,23,MEM,49,1116,,.384,.429,.342,.472,.707,.494,.164,.511,,84,81,98,90,91,88,68,128,,-49.7,-64.5
436,Sam Merrill\merrisa01,SG,25,MEM,6,58,,.333,1.000,.304,.479,.500,.485,.167,.958,,73,190,87,91,65,87,69,239,,-2.2,-3.8
437,Chimezie Metu\metuch01,C,24,SAC,40,895,,.438,.555,.281,.498,.741,.524,.183,.426,,96,105,81,95,96,94,76,106,,-17.4,-24.4
438,Khris Middleton\middlkh01,SF,30,MIL,45,1434,,.445,.497,.372,.523,.883,.577,.291,.418,,98,94,107,99,114,103,121,104,,-3.9,27.1
439,C.J. Miles\milescj01,SG,34,BOS,1,2,,,,,,,,,,,,,,,,,,,,.0,.0
440,Paul Millsap\millspa01,PF,36,BRK,24,270,,.376,.448,.222,.412,.706,.443,.200,.318,,83,85,64,78,91,79,83,79,,-19.4,-21.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Patty Mills\millspa02,PG,33,BRK,55,1704,,.430,.452,.420,.576,.884,.589,.071,.694,,94,86,120,109,114,105,29,173,,60.5,36.5
442,Shake Milton\miltosh01,PG,25,PHI,29,714,,.422,.471,.309,.468,.860,.507,.187,.302,,92,89,88,89,111,91,78,75,,-30.9,-30.6
443,Davion Mitchell\mitchda01,PG,23,SAC,52,1350,,.407,.467,.321,.473,.558,.479,.079,.413,,89,89,92,90,72,86,33,103,,-57.2,-90.9
444,Donovan Mitchell\mitchdo01,SG,25,UTA,44,1466,,.451,.545,.344,.531,.874,.571,.212,.465,,99,103,98,101,113,102,88,116,,9.6,21.7
445,Evan Mobley\mobleev01,PF,20,CLE,49,1667,,.502,.531,.273,.517,.672,.546,.298,.113,,110,101,78,98,87,98,124,28,,-10.3,-18.3
446,Malik Monk\monkma01,SG,23,LAL,51,1378,,.472,.561,.401,.583,.779,.602,.150,.557,,103,106,115,111,101,108,62,139,,59.3,46.7
447,Greg Monroe\monrogr01,C,31,TOT,9,139,,.548,.548,,.548,.500,.550,.286,.000,,120,104,,104,65,98,119,,,1.8,-0.9
448,Greg Monroe\monrogr01,C,31,MIN,3,63,,.643,.643,,.643,.400,.617,.357,.000,,141,122,,122,52,110,149,,,3.3,1.9
449,Greg Monroe\monrogr01,C,31,WAS,2,18,,.500,.500,,.500,,.500,.000,.000,,110,95,,95,,89,,,,-0.4,-1.0
450,Greg Monroe\monrogr01,C,31,MIL,4,58,,.500,.500,,.500,.571,.520,.350,.000,,110,95,,95,74,93,146,,,-1.0,-1.8
451,Moses Moody\moodymo01,SG,19,GSW,33,309,,.381,.500,.305,.474,.824,.507,.175,.608,,84,95,87,90,107,91,73,152,,-10.0,-10.9
452,Matt Mooney\moonema01,SG,24,NYK,1,2,,.000,,.000,.000,,.000,.000,1.000,,,,,,,,,250,,-1.1,-1.1
453,Xavier Moon\moonxa01,SG,27,LAC,6,83,,.412,.458,.300,.456,.667,.467,.088,.294,,90,87,86,87,86,83,37,73,,-4.8,-6.5
454,Ja Morant\moranja01,PG,22,MEM,45,1489,,.493,.539,.335,.531,.748,.571,.327,.223,,108,102,96,101,97,102,136,56,,8.8,23.8
455,Juwan Morgan\morgaju01,PF,24,TOR,1,27,,.667,1.000,.500,.833,,.833,.000,.667,,146,190,143,158,,149,,166,,1.8,1.6
456,Jaylen Morris\morrija01,SG,26,SAS,3,16,,.000,.000,.000,.000,.500,.129,.667,.333,,,,,,65,23,277,83,,-6.3,-6.7
457,Markieff Morris\morrima02,PF,32,MIA,10,187,,.457,.500,.364,.514,1.000,.533,.071,.314,,100,95,104,98,129,95,30,78,,-1.6,-3.8
458,Marcus Morris\morrima03,PF,32,LAC,33,995,,.432,.464,.384,.509,.831,.545,.202,.402,,95,88,110,97,108,97,84,100,,-14.8,-14.3
459,Monte Morris\morrimo01,PG,26,DEN,51,1529,,.474,.541,.373,.548,.843,.564,.093,.401,,104,103,107,104,109,101,39,100,,24.5,5.4
460,Emmanuel Mudiay\mudiaem01,PG,25,SAC,2,11,,.000,.000,,.000,.750,.399,2.000,.000,,,,,,97,71,832,,,-2.1,-1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Mychal Mulder\muldemy01,PG,27,ORL,15,195,,.299,.333,.283,.396,1.000,.405,.030,.687,,65,63,81,75,129,72,12,171,,-17.5,-21.0
462,Ade Murkey\murkead01,SG,24,SAC,1,1,,,,,,,,,,,,,,,,,,,,.0,.0
463,Trey Murphy III\murphtr02,SF,21,NOP,40,514,,.338,.341,.336,.459,.857,.499,.189,.723,,74,65,96,87,111,89,79,180,,-19.7,-19.4
464,Dejounte Murray\murrade01,PG,25,SAS,50,1719,,.460,.501,.320,.497,.759,.520,.157,.229,,101,95,92,94,98,93,65,57,,-52.6,-75.5
465,Mike Muscala\muscami01,C,30,OKC,43,592,,.456,.506,.429,.597,.842,.630,.230,.657,,100,96,123,113,109,113,96,164,,35.1,38.4
466,Svi Mykhailiuk\mykhasv01,SF,24,TOR,42,649,,.405,.522,.310,.490,.844,.520,.156,.551,,89,99,89,93,109,93,65,138,,-14.6,-17.2
467,Abdel Nader\naderab01,SF,28,PHO,14,145,,.343,.381,.286,.400,.600,.431,.286,.400,,75,72,82,76,78,77,119,100,,-8.8,-10.1
468,Larry Nance Jr.\nancela02,PF,29,POR,37,858,,.515,.610,.306,.563,.653,.581,.247,.313,,113,116,88,107,85,104,103,78,,14.7,9.3
469,RJ Nembhard Jr.\nembhrj01,SG,22,CLE,7,44,,.455,.500,.000,.455,.500,.463,.182,.091,,100,95,,86,65,83,76,23,,-1.6,-2.3
470,Aaron Nesmith\nesmiaa01,SF,22,BOS,39,398,,.354,.604,.207,.419,.812,.445,.123,.631,,78,115,59,80,105,80,51,157,,-27.7,-31.4
471,Raul Neto\netora01,PG,29,WAS,46,914,,.447,.530,.229,.478,.753,.517,.255,.275,,98,100,66,91,97,92,106,69,,-28.7,-28.9
472,Malik Newman\newmama01,PG,24,CLE,1,8,,.600,.750,.000,.600,1.000,.680,.400,.200,,132,142,,114,129,122,166,50,,.7,1.4
473,Georges Niang\niangge01,PF,28,PHI,52,1201,,.432,.497,.395,.558,.867,.578,.113,.636,,95,94,113,106,112,103,47,159,,25.4,15.4
474,Daishen Nix\nixda01,SG,19,HOU,8,67,,.650,.769,.429,.725,.333,.704,.150,.350,,143,146,123,138,43,126,62,87,,8.0,6.1
475,Zeke Nnaji\nnajize01,PF,21,DEN,39,651,,.540,.580,.487,.645,.613,.652,.352,.432,,118,110,139,123,79,116,146,108,,41.9,37.5
476,Nerlens Noel\noelne01,C,27,NYK,25,562,,.533,.561,.000,.533,.700,.581,.500,.050,,117,106,,101,91,104,208,12,,.9,3.1
477,Jaylen Nowell\nowelja01,SG,22,MIN,40,603,,.464,.521,.365,.530,.745,.557,.209,.365,,102,99,104,101,96,100,87,91,,2.4,-1.4
478,Frank Ntilikina\ntilila01,PG,23,DAL,46,586,,.378,.422,.337,.465,.958,.499,.128,.521,,83,80,96,88,124,89,53,130,,-22.7,-24.2
479,Jusuf Nurkić\nurkiju01,C,27,POR,54,1514,,.533,.563,.231,.543,.684,.581,.441,.092,,117,107,66,103,89,104,183,23,,19.6,29.3
480,David Nwaba\nwabada01,SF,29,HOU,35,485,,.473,.541,.270,.507,.717,.549,.363,.253,,104,103,77,96,93,98,151,63,,-5.6,-3.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Jordan Nwora\nworajo01,SF,23,MIL,43,820,,.402,.447,.358,.492,.762,.503,.064,.506,,88,85,102,94,99,90,27,126,,-21.9,-38.2
482,Semi Ojeleye\ojelese01,PF,27,MIL,20,308,,.257,.241,.268,.336,.769,.376,.186,.586,,56,46,77,64,100,67,77,146,,-26.6,-27.7
483,Chuma Okeke\okekech01,PF,23,ORL,47,1110,,.385,.497,.311,.478,.837,.501,.117,.598,,84,94,89,91,108,90,49,149,,-35.0,-44.8
484,Josh Okogie\okogijo01,SG,23,MIN,33,408,,.347,.410,.278,.413,.622,.466,.493,.480,,76,78,80,79,80,83,205,120,,-16.9,-17.2
485,Onyeka Okongwu\okongon01,C,21,ATL,24,522,,.709,.709,,.709,.736,.730,.453,.000,,156,135,,135,95,131,188,,,42.9,48.0
486,Isaac Okoro\okorois01,SF,21,CLE,42,1213,,.462,.559,.306,.521,.778,.568,.341,.383,,101,106,88,99,101,102,142,96,,-3.0,5.7
